-8.778599583102861814e-01,-2.870516932987575931e+00
-1.048553967407119814e-01,-1.174830585379367465e+00
2.911872868695881689e-01,-1.017888354384919980e+00
-5.275166251147092034e-01,-1.873472255461371860e+00
3.289112491557988349e-01,-1.123028580753470340e+00
5.742788945243311183e-01,-1.236873912714908874e+00
1.631500250078736780e-01,-1.079798925561880729e+00
7.140321192350009838e-01,-1.345393553474866666e+00
9.529612576867239060e-01,-1.437292934746857487e+00
6.350904695651158338e-01,-1.337268036567475615e+00
-5.977470881096826893e-01,-1.958141412214581933e+00
4.462029405867471432e-01,-1.215447993868575383e+00
7.808066027844884349e-01,-1.352771068806871257e+00
8.987437293028737173e-01,-1.375172002406685579e+00
2.726343609209243013e-01,-1.185601433648253877e+00
-9.242302567404108160e-01,-3.217881711146294066e+00
-5.574688682103816628e-01,-1.881271645599711162e+00
-5.747072933658770033e-01,-1.865625367516137167e+00
9.419577172628117445e-01,-1.563964653222061463e+00
-8.885885173628256251e-01,-3.092990877626674795e+00
6.117489798264306167e-01,-1.340280232347890177e+00
-9.527732689641734698e-01,-3.250694325736815049e+00
-4.659333645359595710e-01,-1.557401561112506272e+00
7.996463084909755104e-01,-1.387875643879528997e+00
9.989895565955781986e-01,-1.555803639930853022e+00
4.346319651950880658e-01,-1.233839206426196933e+00
-1.473371174429254360e-01,-1.142363765818871668e+00
7.190051831010462191e-01,-1.316626256300964082e+00
1.103387689103632052e-01,-1.038353347686766348e+00
-9.824024754556910377e-01,-3.489005716461548445e+00
4.947583290249479848e-01,-1.227289004228592662e+00
-6.652232643820872315e-01,-2.128857115977586201e+00
-3.402395852421880029e-01,-1.380045816322133412e+00
1.145152889201050961e-01,-1.159251892098166481e+00
-7.794377242394165961e-01,-2.535739441741826639e+00
9.206015670415750307e-01,-1.370861239474419513e+00
7.799992334143581729e-01,-1.327194789843604505e+00
9.920711147936225327e-01,-1.480927929167447976e+00
-2.823776260743067201e-01,-1.271123237865533939e+00
-5.546024101777957682e-02,-1.104396152195159742e+00
9.385762476011245692e-01,-1.552677703625525263e+00
-3.965875853062608147e-01,-1.487671462186974880e+00
-1.367729016324070734e-01,-1.114662910387109296e+00
1.291976446082296892e-01,-1.075792704800013766e+00
-9.481902634194012691e-01,-3.354869519683335355e+00
-1.588111278898571843e-01,-1.154027630116671865e+00
-1.910383716719408209e-01,-1.223049341579585558e+00
-6.316067947442320918e-01,-2.049978656484025219e+00
-7.913272112241822587e-01,-2.584591020778042925e+00
2.793545032268045514e-01,-1.026910855248324594e+00
5.537079782571985298e-01,-1.280196960650173965e+00
-8.596256894762694944e-01,-2.851088482256468826e+00
-3.454278443782565766e-01,-1.494388146720204702e+00
-2.978938155573731539e-01,-1.301284507044626837e+00
9.218894132829216215e-01,-1.405249229238359598e+00
-1.651913461069671740e-01,-1.220912166689325007e+00
-4.447272503010355482e-01,-1.618216014657530621e+00
-8.726651579401087933e-01,-2.920848418607872699e+00
-7.368454996436670790e-01,-2.365709796255701658e+00
-5.358889862035900453e-01,-1.873926474335086523e+00
5.977059301130192015e-01,-1.298442083632246558e+00
7.313427693393512730e-01,-1.412445151129398280e+00
8.277794597578291835e-01,-1.358365861032348576e+00
8.802740609377697201e-01,-1.447921802554869464e+00
-2.176313345074849526e-01,-1.315609211263260914e+00
6.869788250088439963e-01,-1.340556515628960499e+00
2.537486069374934594e-01,-1.016189257316687078e+00
9.684884338264401205e-01,-1.579052548540853529e+00
1.083624031136369847e-01,-1.118906608615261478e+00
-6.166660293628465350e-01,-2.053938166482220495e+00
-1.383006007122824510e-01,-1.130840946983797224e+00
7.101838008880796416e-01,-1.310535786128799618e+00
5.814631307958118001e-02,-9.534686619994159340e-01
2.455295314877383728e-01,-1.043322565027529958e+00
-9.363566825977513997e-01,-3.211078351933400299e+00
8.998332044398855700e-01,-1.399059836714880101e+00
-2.719222576693225424e-01,-1.363132421605938616e+00
-2.206340741409265060e-01,-1.196644327118424611e+00
3.243020433942591652e-01,-1.171600568572773060e+00
-4.751267683856443824e-01,-1.802854963869064298e+00
-4.684095073035221546e-02,-1.140503770785873616e+00
8.897954475751457259e-01,-1.353057610137651467e+00
-9.398519601499113474e-01,-3.105195322769250588e+00
-2.639872919388943640e-01,-1.184041278815870291e+00
1.537036080850822106e-01,-1.150935996204842215e+00
-5.023906476892769923e-01,-1.668732035622977561e+00
5.502098353696092126e-01,-1.169830371723767248e+00
-3.764108035025439669e-01,-1.412761707102886399e+00
-8.024672534471268825e-01,-2.590902593397928833e+00
4.681744989417659930e-01,-1.232715729306820496e+00
4.773518482321639222e-01,-1.118383864244949510e+00
2.814418455950473685e-02,-1.111988142119566758e+00
2.109898467121171795e-01,-1.159767296497045352e+00
-8.786996376367484096e-02,-1.144877607868507674e+00
9.681537894123939392e-01,-1.387463495074164666e+00
-8.684958279088843547e-01,-2.830676654107740386e+00
1.690789751813137620e-02,-9.798471485871824704e-01
-3.693503891944192041e-01,-1.414215308764432022e+00
7.839053835105820323e-01,-1.313478296739287288e+00
-8.228232955292502648e-01,-2.716890199365374681e+00
