-3.604934463809528200e-01,4.163771247477158349e-02
7.292638628480165863e-01,1.938410146842001192e+00
-3.485098145754605969e-01,-1.560455314504123614e-02
-7.255488095697246731e-01,-9.850410859080016568e-01
-3.898234325845344461e-01,-1.014883765548825478e-01
-9.519132563677150660e-01,-1.809758458708872420e+00
-3.241987673697368511e-01,-9.781125338442038172e-03
7.998978752476384457e-01,1.991441822164180531e+00
-7.193031182275819724e-01,-9.984015048385791458e-01
1.902182812654693578e-01,6.869036547549356442e-01
7.455813889351858847e-02,6.547716332724600186e-01
-9.130146459097800982e-01,-1.530014331131300587e+00
7.769524567189751707e-01,2.076937769420001079e+00
-4.939745378286111155e-01,-2.225076819954845131e-01
-3.708465999550962788e-01,-1.163333065115450260e-02
-4.498964294964435950e-03,5.977814853467735556e-01
8.593737335416025136e-01,2.309839616940337681e+00
3.197409723623279021e-02,5.437971902621112630e-01
6.535146285690727197e-01,1.584272562372118109e+00
6.591152428776698713e-01,1.837806194902299906e+00
-8.297479578249744581e-01,-1.244165068105813177e+00
-8.751144176879561698e-01,-1.448237824893811032e+00
4.954214275155988112e-02,7.214341368828314227e-01
-7.165129961809464376e-01,-8.415820538219802582e-01
9.764251801212673332e-01,2.895093253294161784e+00
8.696268334463506111e-01,2.376581410916377646e+00
-8.287198414163265969e-01,-1.188129894143877152e+00
-6.960523497036428253e-01,-7.626848134777967081e-01
-8.577572486036912913e-01,-1.357977447150073624e+00
-4.703549389021237648e-01,-3.228540433926805342e-01
-9.919441429695408097e-01,-1.966102727296732189e+00
-1.250415776727509254e-01,3.561919644275209906e-01
7.466500343028061870e-01,2.020782511172305007e+00
-1.098637682273633231e-01,3.083134458853371007e-01
-6.428374154541984797e-01,-6.811857975865202031e-01
-6.968673497172936937e-01,-8.695449284042349181e-01
-4.114936466860821263e-01,-1.794193053508943980e-01
-9.887735887631214915e-01,-1.864117651266915754e+00
-7.094110412905141327e-01,-9.035184584620746806e-01
5.111143323168159114e-01,1.319630439920816301e+00
6.444057488725405403e-01,1.649925375076862544e+00
3.835104786702243640e-01,1.175947183740080337e+00
9.478612945620443764e-01,2.754876533296090280e+00
1.283082770133949779e-01,7.155870694765652518e-01
7.222422793956884135e-01,1.827388218153988664e+00
2.765639107622746007e-01,9.122314044984547454e-01
7.619530275258965535e-01,1.967642460979675656e+00
-8.519304885866245680e-01,-1.245227867090399787e+00
4.502626349947340678e-01,1.193680885417464310e+00
5.376450274615924840e-01,1.513161960795945449e+00
