8.284890387571350878e-01,3.812157690891090911e-04
-8.086284275761856932e-01,-4.707456537484662196e-01
3.325435063227104582e-01,-9.917501277168302432e-01
5.761985575805821380e-01,-8.413668554147402112e-01
-9.522214336280503399e-01,-6.190973129860732893e-01
1.059070453737041007e-01,-1.060816768443914038e+00
6.571801360115505641e-01,-5.846289826325429262e-01
3.783522878568978953e-03,-1.062699014621749871e+00
-8.977308509530934622e-02,-8.338328370701850734e-01
2.312451715318974976e-02,-9.954430447798801040e-01
8.660350191622063765e-01,9.358356879071613732e-02
-7.138189381762360952e-03,-9.371219518365780932e-01
1.638041938501801909e-01,-1.106366403480746774e+00
9.041471425835940767e-01,3.552839120478407109e-01
-1.874507688844535558e-01,-8.545774212981179785e-01
-6.950034803625386726e-01,-5.624422860032047833e-01
-2.299190499158176859e-01,-7.207754194895616973e-01
7.523329656127297760e-01,-2.055925236617350271e-01
3.720518764844999993e-01,-1.005148117793731588e+00
-8.007467365816005600e-01,-5.918902735831801376e-01
-1.226816726461374962e-01,-9.291257260733850609e-01
1.312189906219607405e-01,-1.024564410509674284e+00
-3.014129005536796413e-01,-7.718647425689006969e-01
4.451708828714340260e-01,-8.973927348272481286e-01
7.856268398608945436e-01,-1.617340454253863580e-01
-1.791744860160322528e-01,-8.264663055838078476e-01
1.328521173920773624e-01,-1.003328625869056356e+00
7.535898105837084415e-01,-3.225784595015466771e-01
6.017631107506584698e-01,-7.614191549288932270e-01
3.196659860721011714e-01,-1.075139847380384595e+00
-3.387249469456017348e-01,-7.776816499796214144e-01
-6.201035772466638729e-01,-5.409571865033180327e-01
-7.709958684561963871e-01,-5.036428230974024922e-01
-8.210850949120329645e-01,-4.442974384458486248e-01
7.695182098817210381e-01,-2.918746712526564813e-01
-8.115430186653405098e-01,-5.769165856343870802e-01
6.866269537611846552e-01,-4.466223078416952097e-01
-3.902266798459212982e-01,-6.640643617867023618e-01
-8.723829186966167715e-01,-5.418939439167136385e-01
-2.688812974851151338e-02,-8.872794352570145815e-01
8.581282257507529820e-01,1.497854150768010428e-01
7.827292204158124989e-01,-1.895567411806408642e-01
-2.936106376541260943e-01,-6.821168625639916216e-01
8.496253437141538800e-01,7.623076488615396218e-02
-1.884318281930610350e-01,-8.329611863382555548e-01
-7.694319244214189446e-01,-5.471820534485556387e-01
-7.058019343580153038e-01,-4.792769879710361280e-01
3.155754828210108887e-01,-9.930149422884987365e-01
6.383285134841276687e-01,-6.840232985939654897e-01
2.153225974653247832e-01,-1.128889449828631264e+00
4.827241878998562719e-01,-8.864726711505646062e-01
6.879569043515583182e-01,-4.687587153710423560e-01
-5.844660744230150140e-01,-5.430346435442647834e-01
-8.844557407437769747e-02,-9.391375991357637787e-01
-6.258842178647174848e-01,-5.433980969591740706e-01
2.563893219175026328e-01,-1.188665546959858599e+00
-3.569615804885997168e-01,-6.065728451907881347e-01
8.281716476242879654e-01,-6.695378688879544127e-02
5.548636069286860817e-02,-9.820392409571148118e-01
6.989936774115601548e-01,-4.299863769967003924e-01
-3.947757881726017271e-01,-6.642757314648094491e-01
3.752209129496306694e-01,-9.964886227828066989e-01
4.248292925496768291e-01,-9.567077227974059017e-01
-6.025859703989511207e-01,-4.583945837875101348e-01
-7.299660345643843584e-02,-8.383877834954739372e-01
-3.505971702568899673e-01,-6.262810676663304044e-01
-5.665944969868670356e-01,-5.692642118807885732e-01
-2.227921288331757843e-02,-9.533767886295163585e-01
-6.531680532011128193e-01,-4.633042073755336832e-01
-8.065881354033115347e-01,-6.182473426821804008e-01
-7.994173257832879465e-01,-6.363571074512698322e-01
-1.256284980440924848e-01,-8.539935285778644802e-01
9.914063203767138344e-01,7.931209274531044739e-01
5.696684755777503550e-01,-7.623339835688129895e-01
8.231283401653506360e-01,-3.232015856452809949e-02
6.320989045726552735e-01,-6.604847774268256533e-01
5.639517087934931006e-01,-8.403394833155394261e-01
-4.875548285892927769e-01,-5.762048848844052440e-01
-4.181096843805858221e-01,-6.524306817484957222e-01
3.453532816596762700e-01,-1.064996474365650148e+00
