-4.350300746572588473e-02,1.380570491962443413e-01
-2.986838378199323518e-01,2.682770987927421968e-01
3.475014746107565333e-01,6.359322716447336488e-01
-7.433277965986895275e-02,2.263406477754517920e-01
-4.076946436127659723e-02,2.104651876736694516e-01
-4.710168130459346791e-01,3.286293173992169137e-01
7.630243381370369615e-01,2.010211331081906749e+00
-7.829921958313943442e-01,6.076442189145470074e-01
-5.530916588241197029e-01,3.419644259717685153e-01
1.992060682074747735e-01,3.265387279905005991e-01
